genre,content
古典抒情,la nina quien dijo el angel que estaba de gracia llena cuando de ser de dios madre le trujo tan altas nuevas ya le mira en un pesebre llorando lagrimas tiernas que obligandose ser hombre tambien se obliga sus penas que teneis dulce jesus le dice la nina bella tan presto sentis mis ojos el dolor de mi pobreza yo no tengo otros palacios en que recibiros pueda sino mis brazos pechos que os regalan sustentan no puedo mas amor mio porque si yo mas pudiera vos sabeis que vuestros cielos envidiaran mi riqueza el nino recien nacido no mueve la pura lengua aunque es la sabiduria de su eterno padre inmensa mas revelandole al alma de la virgen la respuesta cubrio de sueno en sus brazos blandamente sus estrellas ella entonces desatando la voz regalada tierna asi tuvo su armonia la de los cielos suspensa pues andais en las palmas angeles santos que se duerme mi nino tened los ramos palmas de belen que mueven airados los furiosos vientos que suenan tanto no le hagais ruido corred mas paso que se duerme mi nino tened los ramos el nino divino que esta cansado de llorar en la tierra por su descanso sosegar quiere un poco del tierno llanto que se duerme mi nino tened los ramos rigurosos yelos le estan cercando ya veis que no tengo con que guardarlo angeles divinos que vais volando que se duerme mi nino tened los ramos
浪漫主义,negros de sombra caudales de lentitud impaciente se esfuerza en armar la luna sobre la sombra sus puentes de plata son levadizos cuando bizarro de frente de sus puertos despegado cruzar el dia se siente ahora los rayos desgarran la sombra espesa reciente todo el paisaje se muestra abierto mudo evidente humedos pinceles tocan las superficies se mueven agiles brillantes tensos brotan flor los relieves extendido ya el paisaje esta su mantel no breve flores frutos de noche en dulce peso sostiene la noche madura toda gravita sobre la nieve hilada que zumos densos dara en mi mano caliente su pompa rompe la carcel exacta la pulpa ardiente constelada de pepitas iluminadas se vierte mis rojos labios la sorben hundo en su yema mis dientes toda mi boca se llena de amor de fuegos presentes ebrio de luces de noche de brillos mi cuerpo extiende sus miembros pisando estrellas temblor pisando celeste la noche en mi yo la noche mis ojos ardiendo tenue sobre mi lengua naciendo un sabor alba creciente
浪漫主义,se querian sufrian por la luz labios azules en la madrugada labios saliendo de la noche dura labios partidos sangre sangre donde se querian en un lecho navio mitad noche mitad luz se querian como las flores las espinas hondas esa amorosa gema del amarillo nuevo cuando los rostros giran giralunas que brillan recibiendo aquel beso se querian de noche cuando los perros hondos laten bajo la tierra los valles se estiran como lomos arcaicos que se sienten repasados caricia seda mano luna que llega toca se querian de amor entre la madrugada entre las duras piedras cerradas de la noche duras como los cuerpos helados por las horas duras como los besos de diente diente solo se querian de dia playa que va creciendo ondas que por los pies acarician los muslos cuerpos que se levantan de la tierra flotando se querian de dia sobre el mar bajo el cielo mediodia perfecto se querian tan intimos mar altisimo joven intimidad extensa soledad de lo vivo horizontes remotos ligados como cuerpos en soledad cantando amando se querian como la luna lucida como ese mar redondo que se aplica ese rostro dulce eclipse de agua mejilla oscurecida donde los peces rojos van vienen sin musica dia noche ponientes madrugadas espacios ondas nuevas antiguas fugitivas perpetuas mar tierra navio lecho pluma cristal metal musica labio silencio vegetal mundo quietud su forma se querian sabedlo
浪漫主义,los suspiros son aire van al aire las lagrimas son agua van al mar dime mujer cuando el amor se olvida sabes tu adonde va
浪漫主义,lagrima viva de la fresca aurora quien la mustia flor la vida debe el prado ansioso entre el follaje embebe gota que el sol con sus reflejos dora que en la tez de las flores seductora mecida por el cefiro mas leve mezclas de grana tu color de nieve de nieve su grana encantadora ven mezclarte con mi triste lloro consumirte en mi mejilla ardiente que acaso correran mas dulcemente las lagrimas amargas que devoro mas que fuera una gota de rocio perdida entre el raudal del llanto mio
古典抒情,con tal fuerza vigor son concertados para mi perdicion los duros vientos que cortaron mis tiernos pensamientos luego que sobre mi fueron mostrados el mal es que me quedan los cuidados en salvo de estos acontecimientos que son duros tienen fundamentos en todos mis sentidos bien echados aunque por otra parte no me duelo ya que el bien me dejo con su partida del grave mal que en mi esta de contino antes con el me abrazo me consuelo porque en proceso de tan dura vida ataje la largueza del camino
浪漫主义,vinieras te fueras dulcemente de otro camino otro camino verte ya otra vez no verte pasar por un puente otro puente el pie breve la luz vencida alegre muchacho que seria yo mirando aguas abajo la corriente en el espejo tu pasaje fluir desvanecerse
浪漫主义,cuanta tristeza en una hoja del otono dudosa siempre en ultimo extremo si presentarse como cuchillo cuanta vacilacion en el color de los ojos antes de quedar frio como una gota amarilla tu tristeza minutos antes de morirte solo comparable con la lentitud de una rosa cuando acaba esa sed con espinas que suplica lo que no puede gesto de un cuello dulce carne que tiembla eras hermosa como la dificultad de respirar en un cuarto cerrado transparente como la repugnancia un sol uberrimo tibia como ese suelo donde nadie ha pisado lenta como el cansancio que rinde al aire quieto tu mano bajo la cual se veian las cosas cristal finisimo que no acaricio nunca otra mano flor vidrio que nunca deshojado era verde al reflejo de una luna de hierro tu carne en que la sangre detenida apenas consentia una triste burbuja rompiendo entre los dientes como la debil palabra que casi ya es redonda detenida en la lengua dulcemente de noche tu sangre en que ese limo donde no entra la luz es como el beso falso de unos polvos un talco un rostro en que destella tenuemente la muerte beso dulce que da una cera enfriada oh tu amoroso poniente que te despides como dos brazos largos cuando por una ventana ahora abierta ese frio una fresca mariposa penetra alas nombre dolor pena contra la vida que se marcha volando con el ultimo rayo oh tu calor rubi ardiente pluma pajaros encendidos que son nuncio de la noche plumaje con forma de corazon colorado que en lo negro se extiende como dos alas grandes barcos lejanos silbo amoroso velas que no suenan silencio como mano que acaricia lo quieto beso inmenso del mundo como una boca sola como dos bocas fijas que nunca se separan oh verdad oh morir una noche de otono cuerpo largo que viaja hacia la luz del fondo agua dulce que sostienes un cuerpo concedido verde frio palor que vistes un desnudo
浪漫主义,que es poesia dices mientras clavas en mi pupila tu pupila azul que es poesia tu me lo preguntas poesia eres tu
现代主义,oh mi adorada nina te dire la verdad tus ojos me parecen brasas tras un cristal tus rizos negro luto tu boca sin par la ensangrentada huella del filo de un punal
现代主义,mia asi te llamas que mas harmonia mia luz del dia mia rosas llamas que aroma derramas en el alma mia si se que me amas oh mia oh mia tu sexo fundiste con mi sexo fuerte fundiendo dos bronces yo triste tu triste no has de ser entonces mia hasta la muerte
浪漫主义,corazon negro enigma sangre de otras vidas pasadas suprema interrogacion que ante los ojos me habla signo que no comprendo la luz de la luna sangre negra corazon dolorido que desde lejos la envias latidos inciertos bocanadas calientes vaho pesado de estio rio en que no me hundo que sin luz pasa como silencio sin perfume ni amor triste historia de un cuerpo que existe como existe un planeta como existe la luna la abandonada luna hueso que todavia tiene un claror de carne aqui aqui en la tierra echado entre unos juncos entre lo verde presente entre lo siempre fresco veo esa pena sombra esa linfa espectro esa sola sospecha de sangre que no pasa corazon negro origen del dolor la luna corazon que algun dia latiste entre unas manos beso que navegaste por unas venas rojas cuerpo que te ceniste una tapia vibrante
浪漫主义,las que sintais por dicha algun destello del numen sacro bello que anima la dulcisima poesia oid no injustamente su inspiracion naciente sofoqueis en la joven fantasia si en el pasado siglo intimidadas las hembras desdichadas ahogaron entre lagrimas su acento no es en el nuestro mengua que en alta voz la lengua revele el inocente pensamiento do entre el escombro de la edad caida aun la voz atrevida suena tal vez de intolerante anciano que en aspera querella rechaza de la bella el claro ingenio cual delirio insano mas que mucho que sienta la mudanza quien el recuerdo alcanza de la edad en que al alma femenina se negaba el acento que puede por el viento libre exhalar la humilde golondrina aquellas mudas turbas de mujeres que penas placeres en silencioso tedio consumian ahogando en su existencia su viva inteligencia su ardiente genio cuanto sufririan cual de su pensamiento la corriente cortada estrechamente por el dique de barbaros errores en pantano reunida quedara corrompida en vez de fecundar campos de flores cuanto lozano rico entendimiento postrado sin aliento en esos bellos cuerpos juveniles fenecio tristemente miserable doliente desecado en la flor de los abriles gloria los hombres de alma generosa que la prision odiosa rompen del pensamiento femenino gloria la estirpe clara que nos guia ampara por nuevo anchurosisimo camino
古典抒情,por las ondas del mar de unos cabellos un barco de marfil pasaba un dia que humillando sus olas deshacia los crespos lazos que formaban de ellos iba el amor en el cogiendo en ellos las hebras que del peine deshacia cuando el oro lustroso dividia que este era el barco de los rizos bellos hizo de ellos amor escota al barco grillos al albedrio al alma esposas oro de tibar del sol reflejos puesta de un cabello cuerda al arco asi tiro las flechas amorosas que alcanzaban mejor cuanto mas lejos
现代主义,mientras la sombra pasa de un santo amor hoy quiero poner un dulce salmo sobre mi viejo atril acordare las notas del organo severo al suspirar fragante del pifano de abril maduraran su aroma las pomas otonales la mirra el incienso salmodiaran su olor exhalaran su fresco perfume los rosales bajo la paz en sombra del tibio huerto en flor al grave acorde lento de musica aroma la sola vieja noble razon de mi rezar levantara su vuelo suave de paloma la palabra blanca se elevara al altar
现代主义,es mediodia un parque invierno blancas sendas simetricos monticulos ramas esqueleticas bajo el invernadero naranjos en maceta en su tonel pintado de verde la palmera un viejecillo dice para su capa vieja el sol esta hermosura de sol los ninos juegan el agua de la fuente resbala corre suena lamiendo casi muda la verdinosa piedra
古典抒情,canta pajaro amante en la enramada selva su amor que por el verde suelo no ha visto al cazador que con desvelo le esta escuchando la ballesta armada tirale yerra vuela la turbada voz en el pico transformada en yelo vuelve de ramo en ramo acorta el vuelo por no alejarse de la prenda amada desta suerte el amor canta en el nido mas luego que los celos que recela le tiran flechas de temor de olvido huye teme sospecha inquiere cela hasta que ve que el cazador es ido de pensamiento en pensamiento vuela
古典抒情,versos de amor conceptos esparcidos engendrados del alma en mis cuidados partos de mis sentidos abrasados con mas dolor que libertad nacidos expositos al mundo en que perdidos tan rotos anduvistes trocados que solo donde fuistes engendrados fuerades por la sangre conocidos pues que le hurtais el laberinto creta dedalo los altos pensamientos la furia al mar las llamas al abismo si aquel aspid hermoso nos aceta dejad la tierra entretened los vientos descansareis en vuestro centro mismo
现代主义,este buitre voraz de ceno torvo que me devora las entranas fiero es mi unico constante companero labra mis penas con su pico corvo el dia en que le toque el postrer sorbo apurar de mi negra sangre quiero que me dejeis con el solo senero un momento sin nadie como estorbo pues quiero triunfo haciendo mi agonia mientras el mi ultimo despojo traga sorprender en sus ojos la sombria mirada al ver la suerte que le amaga sin esta presa en que satisfacia el hambre atroz que nunca se le apaga
现代主义,oh lejanas memorias de la tierra lejana olorosas yerbas frescas por la manana tierra de maizales humedos sonoros donde cantan del viento los invisibles coros cuando deshoja el sol la rosa de sus oros en la cima del monte que estremecen los toros oh los hondos caminos con cruces consejas por donde atardecido van tranqueando las viejas cargadas con la lena robada en los pinares la lena que de noche ha de alumbrar en los llares mientras cuenta una voz los cuentos seculares lo lejos los perros ladran en los pajares oh tierra de la fabla antigua hija de roma que tiene campesinos arrullos de paloma el lago de mi alma yo lo siento ondular como la seda verde de un naciente linar cuando tu pasas vieja alma de mi lugar en la musica de algun viejo cantar oh tierra pobre abuela olvidada mendiga besame con tu alma ingenua de cantiga que aromen mis versos como aquellas manzanas que otra abuela solia poner en las ventanas donde el sol del invierno daba por las mananas oh las viejas abuelas las memorias lejanas
现代主义,caminante son tus huellas el camino nada mas caminante no hay camino se hace camino al andar al andar se hace el camino al volver la vista atras se ve la senda que nunca se ha de volver pisar caminante no hay camino sino estelas en la mar
现代主义,tengo rota la vida en el combate de tantos anos ya mi aliento cede al orgulloso pensamiento abate la idea de la muerte que lo obsede quisiera entrar en mi vivir conmigo poder hacer la cruz sobre mi frente sin saber de amigo ni enemigo apartado vivir devotamente donde la verde quiebra de la altura con rebanos musicos pastores donde gozar de la vision tan pura que hace hermanas las almas las flores donde cavar en paz la sepultura hacer mistico pan con mis dolores
现代主义,en el silencio estrellado la luna daba la rosa el aroma de la noche le henchia sedienta boca el paladar del espiritu que adurmiendo su congoja se abria al cielo nocturno de dios su madre toda toda cabellos tranquilos la luna tranquila sola acariciaba la tierra con sus cabellos de rosa silvestre blanca escondida la tierra desde sus rocas exhalaba sus entranas fundidas de amor su aroma entre las zarzas su nido era otra luna la rosa toda cabellos cuajados en la cuna su corola las cabelleras mejidas de la luna de la rosa en el crisol de la noche fundidas en una sola en el silencio estrellado la luna daba la rosa mientras la rosa se daba la luna quieta sola
现代主义,anoche cuando dormia sone bendita ilusion que un ardiente sol lucia dentro de mi corazon era ardiente porque daba calores de rojo hogar era sol porque alumbraba porque hacia llorar anoche cuando dormia sone bendita ilusion que era dios lo que tenia dentro de mi corazon
浪漫主义,bellisima parece al vastago prendida gallarda encendida de abril la linda flor empero muy mas bella la virgen ruborosa se muestra al dar llorosa las quejas de su amor suave es el acento de dulce amante lira si al blando son suspira de noche el trovador pero aun es mas suave la voz de la hermosura si dice con ternura las quejas de su amor grato es en noche umbria al triste caminante del alma radiante mirar el resplandor empero es aun mas grato el alma enamorada oir de su adorada las quejas de su amor
现代主义,daba el reloj las doce eran doce golpes de azada en tierra mi hora grite el silencio me respondio no temas tu no veras caer la ultima gota que en la clepsidra tiembla dormiras muchas horas todavia sobre la orilla vieja encontraras una manana pura amarrada tu barca otra ribera
古典抒情,vivas memorias maquinas difundas que cubre el tiempo de ceniza hielo formando cuevas donde el eco al vuelo solo del viento acaba las preguntas basas colunas arquitrabes juntas ya divididas oprimiendo el suelo soberbias torres que al primero cielo osastes escalar con vuestras puntas si desde que en tan alto anfiteatro representastes sagunto muerta de gran tragedia pretendeis la palma mirad de solo un hombre en el teatro mayor ruina perdicion mas cierta que en fin sois piedras mi historia es alma
浪漫主义,temeis de esa que puebla las montanas turba de brutos fiera el desenfreno mas feroces daninas alimanas la madre sociedad nutre en su seno bullen de humanas formas revestidos torpes vivientes entre humanos seres que ceban el placer de sus sentidos en el llanto infeliz de las mujeres no alla las lides de su patria fueron exhalar de su ardor la inmensa llama nunca enemiga lanza acometieron que otra es la lid que su valor inflama nunca el verdugo de inocente esposa con noble lauro corono su frente ella os dira temblando congojosa las gloriosas hazanas del valiente ella os dira que veces siente el cuello por sus manos de bronce atarazado veces el finisimo cabello por las garras del heroe arrebatado que veces sobre el seno transparente cardenas huellas de sus dedos halla que veces brotan de su blanca frente sangre las venas que su esposo estalla que ay del tierno corazon llagado mas sangre mas dolor la herida brota que el delicado seno macerado que la vena de sus sienes rota asi hermosura juventud al lado pierde de su verdugo asi envejece asi lirio suave delicado junto al aspero cardo arraiga crece asi en humanas formas escondidos cual bajo el agua del arroyo el cieno torpes vivientes al amor uncidos la madre sociedad nutre en su seno
古典抒情,encanecio las ondas con espuma argos primera nave sin temellas oso tocar la gavia las estrellas hasta el cerco del sol volar sin pluma aunque anfitrite airada se consuma dividen el cristal sus ninfas bellas hasta colcos jason pasa por ellas por mas que el viento resistir presuma mas era el agua que el dragon el toro mas no le estorba que su campo arase la fuerte proa entre una otra sierra rompiose al fin por dos manzanas de oro para que el mar cruel no se alabase que por lo mismo se perdio la tierra
现代主义,desierto esta el jardin de su tardanza no adivino el motivo el tiempo avanza duda tenaz no turbes mi reposo comienza vacilar mi confianza el miedo me hace ser supersticioso como asustado el pensamiento vuela si aparece al llegar en la cancela sera que es fiel si acude nuestra cita por el postigo entonces no recela mi amor en vano dios no lo permita huye duda del alma te destierro por la cancela del dorado hierro vendra pero senor que la detiene sus pasos oigo ya los ojos cierro que no quiero saber por donde viene
浪漫主义,pero otro dia toco tu mano mano tibia tu delicada mano silente veces cierro mis ojos toco leve tu mano leve toque que comprueba su forma que tienta su estructura sintiendo bajo la piel alada el duro hueso insobornable el triste hueso adonde no llega nunca el amor oh carne dulce que si se empapa del amor hermoso es por la piel secreta secretamente abierta invisiblemente entreabierta por donde el calor tibio propaga su voz su afan dulce por donde mi voz penetra hasta tus venas tibias para rodar por ellas en tu escondida sangre como otra sangre que sonara oscura que dulcemente oscura te besara por dentro recorriendo despacio como sonido puro ese cuerpo que ahora resuena mio mio poblado de mis voces profundas oh resonado cuerpo de mi amor oh poseido cuerpo oh cuerpo solo sonido de mi voz poseyendole por eso cuando acaricio tu mano se que solo el hueso rehusa mi amor el nunca incandescente hueso del hombre que una zona triste de tu ser se rehusa mientras tu carne entera llega un instante lucido en que total flamea por virtud de ese lento contacto de tu mano de tu porosa mano suavisima que gime tu delicada mano silente por donde entro despacio despacisimo secretamente en tu vida hasta tus venas hondas totales donde bogo donde te pueblo canto completo entre tu carne
古典抒情,no sabe que es amor quien no te ama celestial hermosura esposo bello tu cabeza es de oro tu cabello como el cogollo que la palma enrama tu boca como lirio que derrama licor al alba de marfil tu cuello tu mano el torno en su palma el sello que el alma por disfraz jacintos llama ay dios en que pense cuando dejando tanta belleza las mortales viendo perdi lo que pudiera estar gozando mas si del tiempo que perdi me ofendo tal prisa me dare que un hora amando venza los anos que pase fingiendo
古典抒情,inspira nuevo canto caliope en mi pecho aqueste dia que de los borjas canto enriquez la alegria del rico don que el cielo les invia hermoso sol luciente que el dia das llevas rodeado de la luz resplandeciente mas de lo acostumbrado sal veras nacido tu traslado si te place agora en la region contraria hacer manida detente alla en buen hora que con la luz nacida podra ser nuestra esfera esclarecida alma divina en velo de femeniles miembros encerrada cuando veniste al suelo robaste de pasada la celestial riquisima morada dieronte bien sin cuento con voluntad concorde amorosa quien rige el movimiento sexto con la diosa de la tercera rueda poderosa de tu belleza rara el envidioso viejo mal pagado torcio el paso la cara el fiero marte airado el camino dejo desocupado el rojo crespo apolo que tus pasos guiando descendia contigo al bajo polo la citara heria con divino canto ansi decia deciende en punto bueno espiritu real al cuerpo hermoso que en el ilustre seno te espera deseoso por dar tu valor digno reposo el te dara la gloria que en el terreno cerco es mas tenida de aguelos larga historia por quien la no hundida nave por quien la espana fue regida tu dale en cambio desto de los eternos bienes la nobleza deseo alto honesto generosa grandeza claro saber fe llena de pureza en tu rostro se vean de su beldad sin par vivas senales los tus dos ojos sean dos luces inmortales que guien al sumo bien los mortales el cuerpo delicado como cristal lucido transparente tu gracia bien sagrado tu luz tu continente sus dichosos siglos represente la soberana aguela dechado de virtud hermosura la tia de quien vuela la fama en quien la dura muerte mostro lo poco que el bien dura con todas cuantas precio de gracia de belleza hayan tenido seran por ti en desprecio puestas en olvido cual hace la verdad con lo fingido ay tristes ay dichosos los ojos que te vieren huyan luego si fueren poderosos antes que prenda el fuego contra quien no valdra ni oro ni ruego ilustre tierna planta dulce gozo de tronco generoso creciendo te levanta estado el mas dichoso de cuantos dio ya el cielo venturoso
现代主义,tu me levantas tierra de castilla en la rugosa palma de tu mano al cielo que te enciende te refresca al cielo tu amo tierra nervuda enjuta despejada madre de corazones de brazos toma el presente en ti viejos colores del noble antano con la pradera concava del cielo lindan en torno tus desnudos campos tiene en ti cuna el sol en ti sepulcro en ti santuario es todo cima tu extension redonda en ti me siento al cielo levantado aire de cumbre es el que se respira aqui en tus paramos ara gigante tierra castellana ese tu aire soltare mis cantos si te son dignos bajaran al mundo desde lo alto
现代主义,una larga carretera entre grises penascales alguna humilde pradera donde pacen negros toros zarzas malezas jarales esta la tierra mojada por las gotas del rocio la alameda dorada hacia la curva del rio tras los montes de violeta quebrado el primer albor la espalda la escopeta entre sus galgos agudos caminando un cazador
古典抒情,con animo de hablarle en confianza de su piedad entre en el templo un dia donde cristo en la cruz resplandecia con el perdon de quien le mira alcanza aunque la fe el amor la esperanza la lengua pusieron osadia acordeme que fue por culpa mia quisiera de mi tomar venganza ya me volvia sin decirle nada como vi la llaga del costado parose el alma en lagrimas banada hable llore entre por aquel lado porque no tiene dios puerta cerrada al corazon contrito humillado
古典抒情,pensando que el camino iba derecho vine parar en tanta desventura que imaginar no puedo aun con locura algo de que este un rato satisfecho el ancho campo me parece estrecho la noche clara para mi es escura la dulce compania amarga dura duro campo de batalla el lecho del sueno si hay alguno aquella parte sola que es imagen de la muerte se aviene con el alma fatigada en fin que como quiera estoy de arte que juzgo ya por hora menos fuerte aunque en ella me vi la que es pasada
现代主义,me desconozco dices mas mira ten por cierto que conocerse empieza el hombre cuando clama me desconozco llora entonces sus ojos el corazon abierto descubre de su vida la verdadera trama entonces es su aurora no nadie se conoce hasta que no le toca la luz de un alma hermana que de lo eterno llega el fondo le ilumina tus intimos sentires florecen en mi boca tu vista esta en mis ojos mira por mi mi ciega mira por mi camina estoy ciega me dices apoyate en mi brazo alumbra con tus ojos nuestra escabrosa senda perdida en lo futuro vere por ti confia tu vista es este lazo que ti me ato mis ojos son para ti la prenda de un caminar seguro que importa que los tuyos no vean el camino si dan luz los mios me lo alumbran todo con su tranquila lumbre apoyate en mis hombros confiate al destino vere por ti mi ciega te apartare del lodo te llevare la cumbre alli en la luz envuelta se te abriran los ojos veras como esta senda tras de nosotros lejos se pierde en lontananza en ella de esta vida los miseros despojos abrirsenos radiante del cielo los reflejos lo que es hoy esperanza
浪漫主义,no te olvides temprana de los besos un dia de los besos alados que tu boca llegaron un instante pusieron su plumaje encendido sobre el puro dibujo que se rinde entreabierto te rozaron los dientes tu sentiste su bulto en tu boca latiendo su celeste plumaje ah redondo tu labio palpitaba de dicha quien no besa esos pajaros cuando llegan escapan entreabierta tu boca vi tus dientes blanquisimos ah los picos delgados entre labios se hunden ah picaron celestes mientras dulce sentiste que tu cuerpo ligero muy ligero se erguia cuan graciosa cuan fina cuan esbelta reinabas luz pajaros llegan besos puros plumajes oscurecen tu rostro con sus alas calientes que te rozan revuelan mientras ciega tu brillas no lo olvides felices mira van ahora escapan mira vuelan ascienden el azul los adopta suben altos dorados van calientes ardiendo gimen cantan esplenden en el cielo deliran
浪漫主义,ya no mana la fuente se agoto el manantial ya el viajero alli nunca va su sed apagar ya no brota la hierba ni florece el narciso ni en los aires esparcen su fragancia los lirios solo el cauce arenoso de la seca corriente le recuerda al sediento el horror de la muerte mas no importa lo lejos otro arroyo murmura donde humildes violetas el espacio perfuman de un sauce el ramaje al mirarse en las ondas tiende en torno del agua su fresquisima sombra el sediento viajero que el camino atraviesa humedece los labios en la linfa serena del arroyo que el arbol con sus ramas sombrea dichoso se olvida de la fuente ya seca
现代主义,iba en un paso ritmico felino avances dulces agiles rudos con algo de animal de divino la bailarina de los pies desnudos su falda era la falda de las rosas en sus pechos habia dos escudos constelada de casos de cosas la bailarina de los pies desnudos bajaban mil deleites de los senos hacia la perla hundida del ombligo iniciaban propositos obscenos azucares de fresa miel de higo un lado de la silla gestatoria estaban mis bufones mis mudos era toda selene anactoria la bailarina de los pies desnudos
古典抒情,esta cabeza cuando viva tuvo sobre la arquitectura destos huesos carne cabellos por quien fueron presos los ojos que mirandola detuvo aqui la rosa de la boca estuvo marchita ya con tan helados besos aqui los ojos de esmeralda impresos color que tantas almas entretuvo aqui la estimativa en que tenia el principio de todo el movimiento aqui de las potencias la armonia oh hermosura mortal cometa al viento donde tan alta presuncion vivia desprecian los gusanos aposento
浪漫主义,en volandas como si no existiera el avispero aqui me tienes con los ojos desnudos ignorando las piedras que lastiman ignorando la misma suavidad de la muerte te acuerdas he vivido dos siglos dos minutos sobre un pecho latiente he visto golondrinas de plomo triste anidadas en ojos una mejilla rota por una letra la soledad de lo inmenso mientras media la capacidad de una gota hecho pura memoria hecho aliento de pajaro he volado sobre los amaneceres espinosos sobre lo que no puede tocarse con las manos un gris un polvo gris parado impediria siempre el beso sobre la tierra sobre la unica desnudez que yo amo de mi tos caida como una pieza no se esperaria un latido sino un adios yacente lo yacente no sabe se pueden tener brazos abandonados se pueden tener unos oidos palidos que no se apliquen la corteza ya muda se puede aplicar la boca lo irremediable se puede sollozar sobre el mundo ignorante como una nube silenciosa yo me elevare de mi mismo escuchame soy la avispa imprevista soy esa elevacion lo alto que como un ojo herido se va clavar en el azul indefenso soy esa prevision triste de no ignorar todas las venas de saber cuando cuando la sangre pasa por el corazon cuando la sonrisa se entreabre estriada todos los aires azules no todos los aguijones dulces que salen de las manos todo ese afan de cerrar parpados de echar oscuridad sueno de soplar un olvido sobre las frentes cargadas de convertirlo todo en un lienzo sin sonido me transforma en la pura brisa de la hora en ese rostro azul que no piensa en la sonrisa de la piedra en el agua que junta los brazos mudamente en ese instante ultimo en que todo lo uniforme pronuncia la palabra acaba
现代主义,la tarde esta muriendo como un hogar humilde que se apaga alla sobre los montes quedan algunas brasas ese arbol roto en el camino blanco hace llorar de lastima dos ramas en el tronco herido una hoja marchita negra en cada rama llorasentre los alamos de oro lejos la sombra del amor te aguarda
浪漫主义,duena de la negra toca la del morado monjil por un beso de tu boca diera granada boabdil diera la lanza mejor del zenete mas bizarro con su fresco verdor toda una orilla del darro diera la fiesta de toros si fueran en sus manos con la zambra de los moros el valor de los cristianos diera alfombras orientales armaduras pebetes diera que tanto vales hasta cuarenta jinetes porque tus ojos son bellos porque la luz de la aurora sube al oriente desde ellos el mundo su lumbre dora tus labios son un rubi partido por gala en dos le arrancaron para ti de la corona de dios de tus labios la sonrisa la paz de tu lengua mana leve aerea como brisa de purpurina manana oh que hermosa nazarena para un haren oriental suelta la negra melena sobre el cuello de cristal en lecho de terciopelo entre una nube de aroma envuelta en el blanco velo de las hijas de mahoma ven cordoba cristiana sultana seras alli el sultan sera oh sultana un esclavo para ti te dara tanta riqueza tanta gala tunecina que ha de juzgar tu belleza para pagarle mezquina duena de la negra toca por un beso de tu boca diera un reino boabdil yo por ello cristiana te diera de buena gana mil cielos si fueran mil
现代主义,de una juvenil inocencia que conservar sino el sutil perfume esencia de su abril la mas maravillosa esencia por lamentar mi conciencia quedo de un sonoro marfil un cuento que fue de las mil una noches de mi existencia scherezada se entredurmio el visir quedo meditando dinarzarda el dia olvido mas el pajaro azul volvio pero no obstante siempre cuando
